NULL,2019-01-30,00:24:01
NULL,2019-01-30,00:25:01
NULL,2019-01-30,00:26:01
NULL,2019-01-30,00:27:01
NULL,2019-01-30,00:28:01
NULL,2019-01-30,00:29:01
NULL,2019-01-30,00:30:01
NULL,2019-01-30,00:31:01
NULL,2019-01-30,00:32:01
NULL,2019-01-30,00:33:01
NULL,2019-01-30,00:34:01
NULL,2019-01-30,00:35:01
NULL,2019-01-30,00:36:01
NULL,2019-01-30,00:37:01
NULL,2019-01-30,00:38:01
NULL,2019-01-30,00:39:02
NULL,2019-01-30,00:40:01
NULL,2019-01-30,00:41:01
NULL,2019-01-30,00:42:01
NULL,2019-01-30,00:43:01
NULL,2019-01-30,00:44:01
NULL,2019-01-30,00:45:01
NULL,2019-01-30,00:46:01
NULL,2019-01-30,00:47:01
NULL,2019-01-30,00:48:01
NULL,2019-01-30,00:49:01
NULL,2019-01-30,00:50:01
NULL,2019-01-30,00:51:01
NULL,2019-01-30,00:52:01
NULL,2019-01-30,00:53:01
NULL,2019-01-30,00:54:02
NULL,2019-01-30,00:55:01
NULL,2019-01-30,00:56:01
NULL,2019-01-30,00:57:01
NULL,2019-01-30,00:58:01
NULL,2019-01-30,00:59:01
NULL,2019-01-30,01:00:01
NULL,2019-01-30,01:01:01
NULL,2019-01-30,01:02:01
NULL,2019-01-30,01:03:01
NULL,2019-01-30,01:04:01
NULL,2019-01-30,01:05:01
NULL,2019-01-30,01:06:01
NULL,2019-01-30,01:07:01
NULL,2019-01-30,01:08:01
NULL,2019-01-30,01:09:01
NULL,2019-01-30,01:10:02
NULL,2019-01-30,01:11:01
NULL,2019-01-30,01:12:01
NULL,2019-01-30,01:13:01
NULL,2019-01-30,01:14:01
NULL,2019-01-30,01:15:01
NULL,2019-01-30,01:16:01
NULL,2019-01-30,01:17:01
NULL,2019-01-30,01:18:01
NULL,2019-01-30,01:19:01
NULL,2019-01-30,01:20:01
NULL,2019-01-30,01:21:01
NULL,2019-01-30,01:22:01
NULL,2019-01-30,01:23:01
NULL,2019-01-30,01:24:01
NULL,2019-01-30,01:25:01
NULL,2019-01-30,01:26:01
NULL,2019-01-30,01:27:02
NULL,2019-01-30,01:28:01
NULL,2019-01-30,01:29:01
NULL,2019-01-30,01:30:01
NULL,2019-01-30,01:31:01
NULL,2019-01-30,01:32:01
NULL,2019-01-30,01:33:01
NULL,2019-01-30,01:34:01
NULL,2019-01-30,01:35:01
NULL,2019-01-30,01:36:01
NULL,2019-01-30,01:37:01
NULL,2019-01-30,01:38:01
NULL,2019-01-30,01:39:01
NULL,2019-01-30,01:40:01
NULL,2019-01-30,01:41:01
NULL,2019-01-30,01:42:02
NULL,2019-01-30,01:43:01
NULL,2019-01-30,01:44:01
NULL,2019-01-30,01:45:01
NULL,2019-01-30,01:46:01
NULL,2019-01-30,01:47:01
NULL,2019-01-30,01:48:01
NULL,2019-01-30,01:49:01
NULL,2019-01-30,01:50:01
NULL,2019-01-30,01:51:01
NULL,2019-01-30,01:52:01
NULL,2019-01-30,01:53:01
NULL,2019-01-30,01:54:01
NULL,2019-01-30,01:55:01
NULL,2019-01-30,01:56:01
NULL,2019-01-30,01:57:01
NULL,2019-01-30,01:58:01
NULL,2019-01-30,01:59:01
NULL,2019-01-30,02:00:01
NULL,2019-01-30,02:01:01
NULL,2019-01-30,02:02:01
NULL,2019-01-30,02:03:01
NULL,2019-01-30,02:04:01
NULL,2019-01-30,02:05:01
NULL,2019-01-30,02:06:01
NULL,2019-01-30,02:07:01
NULL,2019-01-30,02:08:01
NULL,2019-01-30,02:09:01
NULL,2019-01-30,02:10:01
NULL,2019-01-30,02:11:01
NULL,2019-01-30,02:12:01
NULL,2019-01-30,02:13:01
NULL,2019-01-30,02:14:01
NULL,2019-01-30,02:15:02
NULL,2019-01-30,02:16:01
NULL,2019-01-30,02:17:01
NULL,2019-01-30,02:18:01
NULL,2019-01-30,02:19:01
NULL,2019-01-30,02:20:01
NULL,2019-01-30,02:21:01
NULL,2019-01-30,02:22:01
NULL,2019-01-30,02:23:01
NULL,2019-01-30,02:24:01
NULL,2019-01-30,02:25:01
NULL,2019-01-30,02:26:01
NULL,2019-01-30,02:27:01
NULL,2019-01-30,02:28:01
NULL,2019-01-30,02:29:01
NULL,2019-01-30,02:30:01
NULL,2019-01-30,02:31:01
NULL,2019-01-30,02:32:01
NULL,2019-01-30,02:33:01
NULL,2019-01-30,02:34:01
NULL,2019-01-30,02:35:01
NULL,2019-01-30,02:36:01
NULL,2019-01-30,02:37:01
NULL,2019-01-30,02:38:01
NULL,2019-01-30,02:39:01
NULL,2019-01-30,02:40:01
NULL,2019-01-30,02:41:01
NULL,2019-01-30,02:42:01
NULL,2019-01-30,02:43:01
NULL,2019-01-30,02:44:01
NULL,2019-01-30,02:45:01
NULL,2019-01-30,02:46:01
NULL,2019-01-30,02:47:01
NULL,2019-01-30,02:48:02
NULL,2019-01-30,02:49:01
NULL,2019-01-30,02:50:01
NULL,2019-01-30,02:51:01
NULL,2019-01-30,02:52:01
NULL,2019-01-30,02:53:01
NULL,2019-01-30,02:54:01
NULL,2019-01-30,02:55:01
NULL,2019-01-30,02:56:01
NULL,2019-01-30,02:57:01
NULL,2019-01-30,02:58:01
NULL,2019-01-30,02:59:01
NULL,2019-01-30,03:00:01
NULL,2019-01-30,03:01:01
NULL,2019-01-30,03:02:01
NULL,2019-01-30,03:03:01
NULL,2019-01-30,03:04:01
NULL,2019-01-30,03:05:02
NULL,2019-01-30,03:06:01
NULL,2019-01-30,03:07:01
NULL,2019-01-30,03:08:01
NULL,2019-01-30,03:09:01
NULL,2019-01-30,03:10:01
NULL,2019-01-30,03:11:01
NULL,2019-01-30,03:12:01
NULL,2019-01-30,03:13:01
NULL,2019-01-30,03:14:01
NULL,2019-01-30,03:15:01
NULL,2019-01-30,03:16:01
NULL,2019-01-30,03:17:01
NULL,2019-01-30,03:18:01
NULL,2019-01-30,03:19:01
NULL,2019-01-30,03:20:02
NULL,2019-01-30,03:21:01
NULL,2019-01-30,03:22:01
NULL,2019-01-30,03:23:01
NULL,2019-01-30,03:24:01
NULL,2019-01-30,03:25:01
NULL,2019-01-30,03:26:01
NULL,2019-01-30,03:27:01
NULL,2019-01-30,03:28:01
NULL,2019-01-30,03:29:01
NULL,2019-01-30,03:30:01
NULL,2019-01-30,03:31:01
NULL,2019-01-30,03:32:01
NULL,2019-01-30,03:33:01
NULL,2019-01-30,03:34:01
NULL,2019-01-30,03:35:01
NULL,2019-01-30,03:36:01
NULL,2019-01-30,03:37:02
NULL,2019-01-30,03:38:01
NULL,2019-01-30,03:39:01
NULL,2019-01-30,03:40:01
NULL,2019-01-30,03:41:01
NULL,2019-01-30,03:42:01
NULL,2019-01-30,03:43:01
NULL,2019-01-30,03:44:01
NULL,2019-01-30,03:45:01
NULL,2019-01-30,03:46:01
NULL,2019-01-30,03:47:01
NULL,2019-01-30,03:48:01
NULL,2019-01-30,03:49:01
NULL,2019-01-30,03:50:01
NULL,2019-01-30,03:51:01
NULL,2019-01-30,03:52:01
NULL,2019-01-30,03:53:02
NULL,2019-01-30,03:54:01
NULL,2019-01-30,03:55:01
NULL,2019-01-30,03:56:01
NULL,2019-01-30,03:57:01
NULL,2019-01-30,03:58:01
NULL,2019-01-30,03:59:01
NULL,2019-01-30,04:00:01
NULL,2019-01-30,04:01:01
NULL,2019-01-30,04:02:01
NULL,2019-01-30,04:03:01
NULL,2019-01-30,04:04:01
NULL,2019-01-30,04:05:01
NULL,2019-01-30,04:06:01
NULL,2019-01-30,04:07:01
NULL,2019-01-30,04:08:01
NULL,2019-01-30,04:09:01
NULL,2019-01-30,04:10:01
NULL,2019-01-30,04:11:01
NULL,2019-01-30,04:12:01
NULL,2019-01-30,04:13:01
NULL,2019-01-30,04:14:01
NULL,2019-01-30,04:15:01
NULL,2019-01-30,04:16:01
NULL,2019-01-30,04:17:01
NULL,2019-01-30,04:18:01
NULL,2019-01-30,04:19:01
NULL,2019-01-30,04:20:01
NULL,2019-01-30,04:21:01
NULL,2019-01-30,04:22:01
NULL,2019-01-30,04:23:01
NULL,2019-01-30,04:24:01
NULL,2019-01-30,04:25:01
NULL,2019-01-30,04:26:01
NULL,2019-01-30,04:27:01
NULL,2019-01-30,04:28:01
NULL,2019-01-30,04:29:01
NULL,2019-01-30,04:30:01
NULL,2019-01-30,04:31:01
NULL,2019-01-30,04:32:01
NULL,2019-01-30,04:33:01
NULL,2019-01-30,04:34:01
NULL,2019-01-30,04:35:01
NULL,2019-01-30,04:36:01
NULL,2019-01-30,04:37:01
NULL,2019-01-30,04:38:01
NULL,2019-01-30,04:39:01
NULL,2019-01-30,04:40:01
NULL,2019-01-30,04:41:02
NULL,2019-01-30,04:42:01
NULL,2019-01-30,04:43:01
NULL,2019-01-30,04:44:01
NULL,2019-01-30,04:45:01
NULL,2019-01-30,04:46:01
NULL,2019-01-30,04:47:01
NULL,2019-01-30,04:48:01
NULL,2019-01-30,04:49:01
NULL,2019-01-30,04:50:01
NULL,2019-01-30,04:51:01
NULL,2019-01-30,04:52:01
NULL,2019-01-30,04:53:01
NULL,2019-01-30,04:54:01
NULL,2019-01-30,04:55:01
NULL,2019-01-30,04:56:01
NULL,2019-01-30,04:57:01
NULL,2019-01-30,04:58:02
NULL,2019-01-30,04:59:01
NULL,2019-01-30,05:00:01
NULL,2019-01-30,05:01:01
NULL,2019-01-30,05:02:01
NULL,2019-01-30,05:03:01
NULL,2019-01-30,05:04:01
NULL,2019-01-30,05:05:01
NULL,2019-01-30,05:06:01
NULL,2019-01-30,05:07:01
NULL,2019-01-30,05:08:01
NULL,2019-01-30,05:09:01
NULL,2019-01-30,05:10:01
NULL,2019-01-30,05:11:01
NULL,2019-01-30,05:12:01
NULL,2019-01-30,05:13:02
NULL,2019-01-30,05:14:01
NULL,2019-01-30,05:15:01
NULL,2019-01-30,05:16:01
NULL,2019-01-30,05:17:01
NULL,2019-01-30,05:18:01
NULL,2019-01-30,05:19:01
NULL,2019-01-30,05:20:01
NULL,2019-01-30,05:21:01
NULL,2019-01-30,05:22:01
NULL,2019-01-30,05:23:01
NULL,2019-01-30,05:24:01
NULL,2019-01-30,05:25:01
NULL,2019-01-30,05:26:01
NULL,2019-01-30,05:27:01
NULL,2019-01-30,05:28:01
NULL,2019-01-30,05:29:01
NULL,2019-01-30,05:30:01
NULL,2019-01-30,05:31:02
NULL,2019-01-30,05:32:01
NULL,2019-01-30,05:33:01
NULL,2019-01-30,05:34:01
NULL,2019-01-30,05:35:01
NULL,2019-01-30,05:36:01
NULL,2019-01-30,05:37:01
NULL,2019-01-30,05:38:01
NULL,2019-01-30,05:39:01
NULL,2019-01-30,05:40:01
NULL,2019-01-30,05:41:01
NULL,2019-01-30,05:42:01
NULL,2019-01-30,05:43:01
NULL,2019-01-30,05:44:01
NULL,2019-01-30,05:45:01
NULL,2019-01-30,05:46:02
NULL,2019-01-30,05:47:01
NULL,2019-01-30,05:48:01
NULL,2019-01-30,05:49:01
NULL,2019-01-30,05:50:01
NULL,2019-01-30,05:51:01
NULL,2019-01-30,05:52:01
NULL,2019-01-30,05:53:01
NULL,2019-01-30,05:54:01
NULL,2019-01-30,05:55:01
NULL,2019-01-30,05:56:01
NULL,2019-01-30,05:57:01
NULL,2019-01-30,05:58:01
NULL,2019-01-30,05:59:01
NULL,2019-01-30,06:00:01
NULL,2019-01-30,06:01:01
NULL,2019-01-30,06:02:01
NULL,2019-01-30,06:03:01
NULL,2019-01-30,06:04:02
NULL,2019-01-30,06:05:01
NULL,2019-01-30,06:06:01
NULL,2019-01-30,06:07:01
NULL,2019-01-30,06:08:01
NULL,2019-01-30,06:09:01
NULL,2019-01-30,06:10:01
NULL,2019-01-30,06:11:01
NULL,2019-01-30,06:12:01
NULL,2019-01-30,06:13:01
NULL,2019-01-30,06:14:01
NULL,2019-01-30,06:15:01
NULL,2019-01-30,06:16:01
NULL,2019-01-30,06:17:01
NULL,2019-01-30,06:18:01
NULL,2019-01-30,06:19:01
NULL,2019-01-30,06:20:02
NULL,2019-01-30,06:21:01
NULL,2019-01-30,06:22:01
NULL,2019-01-30,06:23:01
NULL,2019-01-30,06:24:01
NULL,2019-01-30,06:25:01
NULL,2019-01-30,06:26:01
NULL,2019-01-30,06:27:01
NULL,2019-01-30,06:28:01
NULL,2019-01-30,06:29:01
NULL,2019-01-30,06:30:01
NULL,2019-01-30,06:31:01
NULL,2019-01-30,06:32:01
NULL,2019-01-30,06:33:01
NULL,2019-01-30,06:34:01
NULL,2019-01-30,06:35:01
NULL,2019-01-30,06:36:01
NULL,2019-01-30,06:37:01
NULL,2019-01-30,06:38:02
NULL,2019-01-30,06:39:01
NULL,2019-01-30,06:40:01
NULL,2019-01-30,06:41:01
NULL,2019-01-30,06:42:01
NULL,2019-01-30,06:43:01
NULL,2019-01-30,06:44:01
NULL,2019-01-30,06:45:01
NULL,2019-01-30,06:46:01
NULL,2019-01-30,06:47:01
NULL,2019-01-30,06:48:01
NULL,2019-01-30,06:49:01
NULL,2019-01-30,06:50:01
NULL,2019-01-30,06:51:01
NULL,2019-01-30,06:52:01
NULL,2019-01-30,06:53:02
NULL,2019-01-30,06:54:01
NULL,2019-01-30,06:55:01
NULL,2019-01-30,06:56:01
NULL,2019-01-30,06:57:01
NULL,2019-01-30,06:58:01
NULL,2019-01-30,06:59:01
NULL,2019-01-30,07:00:01
NULL,2019-01-30,07:01:01
NULL,2019-01-30,07:02:01
NULL,2019-01-30,07:03:01
NULL,2019-01-30,07:04:01
NULL,2019-01-30,07:05:01
NULL,2019-01-30,07:06:01
NULL,2019-01-30,07:07:01
NULL,2019-01-30,07:08:01
NULL,2019-01-30,07:09:01
NULL,2019-01-30,07:10:01
NULL,2019-01-30,07:11:01
NULL,2019-01-30,07:12:01
NULL,2019-01-30,07:13:01
NULL,2019-01-30,07:14:01
NULL,2019-01-30,07:15:01
NULL,2019-01-30,07:16:01
NULL,2019-01-30,07:17:01
NULL,2019-01-30,07:18:01
NULL,2019-01-30,07:19:01
NULL,2019-01-30,07:20:01
NULL,2019-01-30,07:21:01
NULL,2019-01-30,07:22:01
NULL,2019-01-30,07:23:01
NULL,2019-01-30,07:24:01
NULL,2019-01-30,07:25:01
NULL,2019-01-30,07:26:02
NULL,2019-01-30,20:11:01
NULL,2019-01-30,20:12:01
NULL,2019-01-30,20:13:01
NULL,2019-01-30,20:14:01
NULL,2019-01-30,20:15:01
NULL,2019-01-30,20:16:01
NULL,2019-01-30,20:17:01
NULL,2019-01-30,20:18:01
NULL,2019-01-30,20:19:01
NULL,2019-01-30,20:20:01
NULL,2019-01-30,20:21:01
NULL,2019-01-30,20:22:01
NULL,2019-01-30,20:23:01
NULL,2019-01-30,20:24:02
NULL,2019-01-30,20:25:01
NULL,2019-01-30,20:26:01
NULL,2019-01-30,20:27:01
NULL,2019-01-30,20:28:01
NULL,2019-01-30,20:29:01
NULL,2019-01-30,20:30:01
NULL,2019-01-30,20:31:01
NULL,2019-01-30,20:32:01
NULL,2019-01-30,20:33:01
NULL,2019-01-30,20:34:01
NULL,2019-01-30,20:35:01
NULL,2019-01-30,20:36:01
NULL,2019-01-30,20:37:01
NULL,2019-01-30,20:38:01
NULL,2019-01-30,20:39:01
NULL,2019-01-30,20:40:01
NULL,2019-01-30,20:41:01
NULL,2019-01-30,20:42:01
NULL,2019-01-30,20:43:01
NULL,2019-01-30,20:44:01
NULL,2019-01-30,20:45:01
NULL,2019-01-30,20:46:01
NULL,2019-01-30,20:47:01
NULL,2019-01-30,20:48:01
NULL,2019-01-30,20:49:01
NULL,2019-01-30,20:50:01
NULL,2019-01-30,20:51:01
NULL,2019-01-30,20:52:01
NULL,2019-01-30,20:53:01
NULL,2019-01-30,20:54:01
NULL,2019-01-30,20:55:01
NULL,2019-01-30,20:56:01
NULL,2019-01-30,20:57:01
NULL,2019-01-30,20:58:01
NULL,2019-01-30,20:59:01
NULL,2019-01-30,21:00:01
NULL,2019-01-30,21:01:01
NULL,2019-01-30,21:02:02
NULL,2019-01-30,21:03:01
NULL,2019-01-30,21:04:01
NULL,2019-01-30,21:05:01
NULL,2019-01-30,21:06:01
NULL,2019-01-30,21:07:01
NULL,2019-01-30,21:08:01
NULL,2019-01-30,21:09:01
NULL,2019-01-30,21:10:01
NULL,2019-01-30,21:11:01
NULL,2019-01-30,21:12:01
NULL,2019-01-30,21:13:01
NULL,2019-01-30,21:14:01
NULL,2019-01-30,21:15:01
NULL,2019-01-30,21:16:01
NULL,2019-01-30,21:17:01
NULL,2019-01-30,21:18:02
NULL,2019-01-30,21:19:01
NULL,2019-01-30,21:20:01
NULL,2019-01-30,21:21:01
NULL,2019-01-30,21:22:01
NULL,2019-01-30,21:23:01
NULL,2019-01-30,21:24:01
NULL,2019-01-30,21:25:01
NULL,2019-01-30,21:26:01
NULL,2019-01-30,21:27:01
NULL,2019-01-30,21:28:01
NULL,2019-01-30,21:29:01
NULL,2019-01-30,21:30:01
NULL,2019-01-30,21:31:01
NULL,2019-01-30,21:32:01
NULL,2019-01-30,21:33:01
NULL,2019-01-30,21:34:01
NULL,2019-01-30,21:35:02
NULL,2019-01-30,21:36:01
NULL,2019-01-30,21:37:01
NULL,2019-01-30,21:38:01
NULL,2019-01-30,21:39:01
NULL,2019-01-30,21:40:01
NULL,2019-01-30,21:41:01
NULL,2019-01-30,21:42:01
NULL,2019-01-30,21:43:01
NULL,2019-01-30,21:44:01
NULL,2019-01-30,21:45:01
NULL,2019-01-30,21:46:01
NULL,2019-01-30,21:47:01
NULL,2019-01-30,21:48:01
NULL,2019-01-30,21:49:01
NULL,2019-01-30,21:50:01
NULL,2019-01-30,21:51:02
NULL,2019-01-30,21:52:01
NULL,2019-01-30,21:53:01
NULL,2019-01-30,21:54:01
NULL,2019-01-30,21:55:01
NULL,2019-01-30,21:56:01
NULL,2019-01-30,21:57:01
NULL,2019-01-30,21:58:01
NULL,2019-01-30,21:59:01
NULL,2019-01-30,22:00:01
NULL,2019-01-30,22:01:01
NULL,2019-01-30,22:02:01
NULL,2019-01-30,22:03:01
NULL,2019-01-30,22:04:01
NULL,2019-01-30,22:05:01
NULL,2019-01-30,22:06:01
NULL,2019-01-30,22:07:01
NULL,2019-01-30,22:08:02
NULL,2019-01-30,22:09:01
NULL,2019-01-30,22:10:01
NULL,2019-01-30,22:11:01
NULL,2019-01-30,22:12:01
NULL,2019-01-30,22:13:01
NULL,2019-01-30,22:14:01
NULL,2019-01-30,22:15:01
NULL,2019-01-30,22:16:01
NULL,2019-01-30,22:17:01
NULL,2019-01-30,22:18:01
NULL,2019-01-30,22:19:01
NULL,2019-01-30,22:20:01
NULL,2019-01-30,22:21:01
NULL,2019-01-30,22:22:01
NULL,2019-01-30,22:23:01
NULL,2019-01-30,22:24:02
NULL,2019-01-30,22:25:01
NULL,2019-01-30,22:26:01
NULL,2019-01-30,22:27:01
NULL,2019-01-30,22:28:01
NULL,2019-01-30,22:29:01
NULL,2019-01-30,22:30:01
NULL,2019-01-30,22:31:01
NULL,2019-01-30,22:32:01
NULL,2019-01-30,22:33:01
NULL,2019-01-30,22:34:01
NULL,2019-01-30,22:35:01
NULL,2019-01-30,22:36:01
NULL,2019-01-30,22:37:01
NULL,2019-01-30,22:38:01
NULL,2019-01-30,22:39:01
NULL,2019-01-30,22:40:02
NULL,2019-01-30,22:41:01
NULL,2019-01-30,22:42:01
NULL,2019-01-30,22:43:01
NULL,2019-01-30,22:44:01
NULL,2019-01-30,22:45:01
NULL,2019-01-30,22:46:01
NULL,2019-01-30,22:47:01
NULL,2019-01-30,22:48:01
NULL,2019-01-30,22:49:01
NULL,2019-01-30,22:50:01
NULL,2019-01-30,22:51:01
NULL,2019-01-30,22:52:01
NULL,2019-01-30,22:53:01
NULL,2019-01-30,22:54:01
NULL,2019-01-30,22:55:01
NULL,2019-01-30,22:56:01
NULL,2019-01-30,22:57:02
NULL,2019-01-30,22:58:01
NULL,2019-01-30,22:59:01
NULL,2019-01-30,23:00:01
NULL,2019-01-30,23:01:01
NULL,2019-01-30,23:02:01
NULL,2019-01-30,23:03:01
NULL,2019-01-30,23:04:01
NULL,2019-01-30,23:05:01
NULL,2019-01-30,23:06:01
NULL,2019-01-30,23:07:01
NULL,2019-01-30,23:08:01
NULL,2019-01-30,23:09:01
NULL,2019-01-30,23:10:01
NULL,2019-01-30,23:11:01
NULL,2019-01-30,23:12:01
NULL,2019-01-30,23:13:02
NULL,2019-01-30,23:14:01
NULL,2019-01-30,23:15:01
NULL,2019-01-30,23:16:01
NULL,2019-01-30,23:17:01
NULL,2019-01-30,23:18:01
NULL,2019-01-30,23:19:01
NULL,2019-01-30,23:20:01
NULL,2019-01-30,23:21:01
NULL,2019-01-30,23:22:01
NULL,2019-01-30,23:23:01
NULL,2019-01-30,23:24:01
NULL,2019-01-30,23:25:01
NULL,2019-01-30,23:26:01
NULL,2019-01-30,23:27:01
NULL,2019-01-30,23:28:01
NULL,2019-01-30,23:29:01
NULL,2019-01-30,23:30:01
NULL,2019-01-30,23:31:02
NULL,2019-01-30,23:32:01
NULL,2019-01-30,23:33:01
NULL,2019-01-30,23:34:01
NULL,2019-01-30,23:35:01
NULL,2019-01-30,23:36:01
NULL,2019-01-30,23:37:01
NULL,2019-01-30,23:38:01
NULL,2019-01-30,23:39:01
NULL,2019-01-30,23:40:01
NULL,2019-01-30,23:41:01
NULL,2019-01-30,23:42:01
NULL,2019-01-30,23:43:01
NULL,2019-01-30,23:44:01
NULL,2019-01-30,23:45:01
NULL,2019-01-30,23:46:02
NULL,2019-01-30,23:47:01
NULL,2019-01-30,23:48:01
NULL,2019-01-30,23:49:01
NULL,2019-01-30,23:50:01
NULL,2019-01-30,23:51:01
NULL,2019-01-30,23:52:01
NULL,2019-01-30,23:53:01
NULL,2019-01-30,23:54:01
NULL,2019-01-30,23:55:01
NULL,2019-01-30,23:56:01
NULL,2019-01-30,23:57:01
NULL,2019-01-30,23:58:01
NULL,2019-01-30,23:59:01
NULL,2019-01-31,00:00:01
NULL,2019-01-31,00:01:01
NULL,2019-01-31,00:02:01
NULL,2019-01-31,00:03:01
NULL,2019-01-31,00:04:02
NULL,2019-01-31,00:05:01
NULL,2019-01-31,00:06:01
NULL,2019-01-31,00:07:01
NULL,2019-01-31,00:08:01
NULL,2019-01-31,00:09:01
NULL,2019-01-31,00:10:01
NULL,2019-01-31,00:11:01
NULL,2019-01-31,00:12:01
NULL,2019-01-31,00:13:01
NULL,2019-01-31,00:14:01
NULL,2019-01-31,00:15:01
NULL,2019-01-31,00:16:01
NULL,2019-01-31,00:17:01
NULL,2019-01-31,00:18:01
NULL,2019-01-31,00:19:02
NULL,2019-01-31,00:20:01
NULL,2019-01-31,00:21:01
NULL,2019-01-31,00:22:01
NULL,2019-01-31,00:23:01
NULL,2019-01-31,00:24:01
NULL,2019-01-31,00:25:01
NULL,2019-01-31,00:26:01
NULL,2019-01-31,00:27:01
NULL,2019-02-01,19:58:02
NULL,2019-02-01,19:59:00
NULL,2019-02-01,20:00:01
NULL,2019-02-01,20:01:01
NULL,2019-02-01,20:02:01
NULL,2019-02-01,20:03:01
NULL,2019-02-01,20:04:01
NULL,2019-02-01,20:05:01
NULL,2019-02-01,20:06:01
NULL,2019-02-01,20:07:01
NULL,2019-02-01,20:08:02
NULL,2019-02-01,20:09:01
NULL,2019-02-01,20:10:01
NULL,2019-02-01,20:11:01
NULL,2019-02-01,20:12:02
NULL,2019-02-01,20:13:01
NULL,2019-02-01,20:14:01
NULL,2019-02-01,20:15:01
NULL,2019-02-01,20:16:01
NULL,2019-02-01,20:17:01
NULL,2019-02-01,20:18:01
NULL,2019-02-01,20:19:01
NULL,2019-02-01,20:20:01
NULL,2019-02-01,20:21:01
NULL,2019-02-01,20:22:01
NULL,2019-02-01,20:23:01
NULL,2019-02-01,20:24:01
NULL,2019-02-01,20:25:01
NULL,2019-02-01,20:26:01
NULL,2019-02-01,20:27:01
NULL,2019-02-01,20:28:02
NULL,2019-02-01,20:29:01
NULL,2019-02-01,20:30:01
NULL,2019-02-01,20:31:01
NULL,2019-02-01,20:32:01
NULL,2019-02-01,20:33:01
NULL,2019-02-01,20:34:01
NULL,2019-02-01,20:35:01
NULL,2019-02-01,20:36:01
NULL,2019-02-01,20:37:01
NULL,2019-02-01,20:38:01
NULL,2019-02-01,20:39:01
NULL,2019-02-01,20:40:01
NULL,2019-02-01,20:41:01
NULL,2019-02-01,20:42:01
NULL,2019-02-01,20:43:02
NULL,2019-02-01,20:44:01
NULL,2019-02-01,20:45:01
NULL,2019-02-01,20:46:01
NULL,2019-02-01,20:47:01
NULL,2019-02-01,20:48:01
NULL,2019-02-01,20:49:01
